caseId,activity,lifecycle,activity_id
173844,A_PARTLYSUBMITTED,COMPLETE,7
173844,A_PREACCEPTED,COMPLETE,8
173844,W_Completeren aanvraag,SCHEDULE,20
173844,W_Completeren aanvraag,START,20
173844,W_Completeren aanvraag,COMPLETE,20
173844,W_Completeren aanvraag,START,20
173844,W_Completeren aanvraag,COMPLETE,20
173844,W_Completeren aanvraag,START,20
173844,A_ACCEPTED,COMPLETE,1
173844,A_FINALIZED,COMPLETE,6
173844,O_SELECTED,COMPLETE,15
173844,O_CREATED,COMPLETE,13
173844,O_SENT,COMPLETE,16
173844,W_Nabellen offertes,SCHEDULE,22
173844,W_Completeren aanvraag,COMPLETE,20
173844,W_Nabellen offertes,START,22
173844,O_SENT_BACK,COMPLETE,17
173844,W_Valideren aanvraag,SCHEDULE,23
173844,W_Nabellen offertes,COMPLETE,22
173844,W_Valideren aanvraag,START,23
173844,O_ACCEPTED,COMPLETE,11
173844,A_APPROVED,COMPLETE,3
173844,A_REGISTERED,COMPLETE,9
173844,A_ACTIVATED,COMPLETE,2
173844,W_Valideren aanvraag,COMPLETE,23
173847,A_SUBMITTED,COMPLETE,10
173847,A_PARTLYSUBMITTED,COMPLETE,7
173847,A_PREACCEPTED,COMPLETE,8
173847,W_Completeren aanvraag,SCHEDULE,20
173847,W_Completeren aanvraag,START,20
173847,A_ACCEPTED,COMPLETE,1
173847,A_FINALIZED,COMPLETE,6
173847,O_SELECTED,COMPLETE,15
173847,O_CREATED,COMPLETE,13
173847,O_SENT,COMPLETE,16
173847,W_Nabellen offertes,SCHEDULE,22
173847,W_Completeren aanvraag,COMPLETE,20
173847,W_Nabellen offertes,START,22
173847,O_SENT_BACK,COMPLETE,17
173847,W_Valideren aanvraag,SCHEDULE,23
173847,W_Nabellen offertes,COMPLETE,22
173847,W_Valideren aanvraag,START,23
173847,O_DECLINED,COMPLETE,14
173847,A_DECLINED,COMPLETE,5
173847,W_Valideren aanvraag,COMPLETE,23
173850,A_SUBMITTED,COMPLETE,10
173850,A_PARTLYSUBMITTED,COMPLETE,7
173850,A_DECLINED,COMPLETE,5
173853,A_SUBMITTED,COMPLETE,10
173853,A_PARTLYSUBMITTED,COMPLETE,7
173853,A_DECLINED,COMPLETE,5
173856,A_SUBMITTED,COMPLETE,10
173856,A_PARTLYSUBMITTED,COMPLETE,7
173856,W_Afhandelen leads,SCHEDULE,18
173856,W_Afhandelen leads,START,18
173856,W_Afhandelen leads,COMPLETE,18
173856,W_Afhandelen leads,START,18
173856,A_DECLINED,COMPLETE,5
173856,W_Afhandelen leads,COMPLETE,18
173859,A_SUBMITTED,COMPLETE,10
173859,A_PARTLYSUBMITTED,COMPLETE,7
173859,W_Afhandelen leads,SCHEDULE,18
173859,W_Afhandelen leads,START,18
173859,A_PREACCEPTED,COMPLETE,8
173859,W_Completeren aanvraag,SCHEDULE,20
173859,W_Afhandelen leads,COMPLETE,18
173859,W_Completeren aanvraag,START,20
173859,A_ACCEPTED,COMPLETE,1
173859,O_SELECTED,COMPLETE,15
173859,A_FINALIZED,COMPLETE,6
173859,O_CREATED,COMPLETE,13
173859,O_SENT,COMPLETE,16
173859,W_Nabellen offertes,SCHEDULE,22
173859,W_Completeren aanvraag,COMPLETE,20
173859,W_Nabellen offertes,START,22
173859,W_Nabellen offertes,COMPLETE,22
173859,W_Nabellen offertes,START,22
173859,O_CANCELLED,COMPLETE,12
173859,A_CANCELLED,COMPLETE,4
173859,W_Nabellen offertes,COMPLETE,22
173862,A_SUBMITTED,COMPLETE,10
173862,A_PARTLYSUBMITTED,COMPLETE,7
173862,W_Afhandelen leads,SCHEDULE,18
173862,W_Afhandelen leads,START,18
173862,A_DECLINED,COMPLETE,5
173862,W_Afhandelen leads,COMPLETE,18
173865,A_SUBMITTED,COMPLETE,10
173865,A_PARTLYSUBMITTED,COMPLETE,7
173865,A_DECLINED,COMPLETE,5
173868,A_SUBMITTED,COMPLETE,10
173868,A_PARTLYSUBMITTED,COMPLETE,7
173868,A_PREACCEPTED,COMPLETE,8
173868,W_Completeren aanvraag,SCHEDULE,20
173868,W_Completeren aanvraag,START,20
173868,W_Completeren aanvraag,COMPLETE,20
173868,W_Completeren aanvraag,START,20
173868,A_ACCEPTED,COMPLETE,1
173868,A_FINALIZED,COMPLETE,6
173868,O_SELECTED,COMPLETE,15
173868,O_CREATED,COMPLETE,13
173868,O_SENT,COMPLETE,16
173868,W_Nabellen offertes,SCHEDULE,22
173868,W_Completeren aanvraag,COMPLETE,20
173868,W_Nabellen offertes,START,22
173868,W_Nabellen offertes,COMPLETE,22
173868,W_Nabellen offertes,START,22
173868,W_Nabellen offertes,COMPLETE,22
173868,W_Nabellen offertes,START,22
173868,W_Nabellen offertes,COMPLETE,22
173868,W_Nabellen offertes,START,22
173868,O_SENT_BACK,COMPLETE,17
173868,W_Valideren aanvraag,SCHEDULE,23
173868,W_Nabellen offertes,COMPLETE,22
173868,W_Valideren aanvraag,START,23
173868,O_DECLINED,COMPLETE,14
173868,A_DECLINED,COMPLETE,5
173868,W_Valideren aanvraag,COMPLETE,23
173871,A_SUBMITTED,COMPLETE,10
173871,A_PARTLYSUBMITTED,COMPLETE,7
173871,A_PREACCEPTED,COMPLETE,8
173871,W_Completeren aanvraag,SCHEDULE,20
173871,W_Completeren aanvraag,START,20
173871,W_Completeren aanvraag,COMPLETE,20
173871,W_Completeren aanvraag,START,20
173871,W_Completeren aanvraag,COMPLETE,20
173871,W_Completeren aanvraag,START,20
173871,W_Completeren aanvraag,COMPLETE,20
173871,W_Completeren aanvraag,START,20
173871,W_Completeren aanvraag,COMPLETE,20
173871,W_Completeren aanvraag,START,20
173871,W_Completeren aanvraag,COMPLETE,20
173871,W_Completeren aanvraag,START,20
173871,A_ACCEPTED,COMPLETE,1
173871,A_FINALIZED,COMPLETE,6
173871,O_SELECTED,COMPLETE,15
173871,O_CREATED,COMPLETE,13
173871,O_SENT,COMPLETE,16
173871,W_Nabellen offertes,SCHEDULE,22
173871,W_Completeren aanvraag,COMPLETE,20
173871,W_Nabellen offertes,START,22
173871,W_Nabellen offertes,COMPLETE,22
173871,W_Nabellen offertes,START,22
173871,W_Nabellen offertes,COMPLETE,22
173871,W_Nabellen offertes,START,22
173871,O_SENT_BACK,COMPLETE,17
173871,W_Valideren aanvraag,SCHEDULE,23
173871,W_Nabellen offertes,COMPLETE,22
173871,W_Valideren aanvraag,START,23
173871,W_Valideren aanvraag,COMPLETE,23
173871,W_Valideren aanvraag,START,23
173871,O_DECLINED,COMPLETE,14
173871,A_DECLINED,COMPLETE,5
173871,W_Valideren aanvraag,COMPLETE,23
173874,A_SUBMITTED,COMPLETE,10
173874,A_PARTLYSUBMITTED,COMPLETE,7
173874,A_DECLINED,COMPLETE,5
173877,A_SUBMITTED,COMPLETE,10
173877,A_PARTLYSUBMITTED,COMPLETE,7
173877,A_DECLINED,COMPLETE,5
173880,A_SUBMITTED,COMPLETE,10
173880,A_PARTLYSUBMITTED,COMPLETE,7
173880,W_Afhandelen leads,SCHEDULE,18
173880,W_Afhandelen leads,START,18
173880,A_PREACCEPTED,COMPLETE,8
173880,W_Completeren aanvraag,SCHEDULE,20
173880,W_Afhandelen leads,COMPLETE,18
173880,W_Completeren aanvraag,START,20
173880,W_Completeren aanvraag,COMPLETE,20
173880,W_Completeren aanvraag,START,20
173880,A_ACCEPTED,COMPLETE,1
173880,A_FINALIZED,COMPLETE,6
173880,O_SELECTED,COMPLETE,15
173880,O_CREATED,COMPLETE,13
173880,O_SENT,COMPLETE,16
173880,W_Nabellen offertes,SCHEDULE,22
173880,W_Completeren aanvraag,COMPLETE,20
173880,W_Nabellen offertes,START,22
173880,W_Nabellen offertes,COMPLETE,22
173880,W_Nabellen offertes,START,22
173880,W_Nabellen offertes,COMPLETE,22
173880,W_Nabellen offertes,START,22
173880,W_Nabellen offertes,COMPLETE,22
173880,W_Nabellen offertes,START,22
173880,W_Nabellen offertes,COMPLETE,22
173880,W_Nabellen offertes,START,22
173880,W_Nabellen offertes,COMPLETE,22
173880,W_Nabellen offertes,START,22
173880,O_SENT_BACK,COMPLETE,17
173880,W_Valideren aanvraag,SCHEDULE,23
173880,W_Nabellen offertes,COMPLETE,22
173880,W_Valideren aanvraag,START,23
173880,W_Valideren aanvraag,COMPLETE,23
173880,W_Valideren aanvraag,START,23
173880,W_Nabellen incomplete dossiers,SCHEDULE,21
173880,W_Valideren aanvraag,COMPLETE,23
173880,W_Nabellen incomplete dossiers,START,21
173880,W_Nabellen incomplete dossiers,COMPLETE,21
173880,W_Nabellen incomplete dossiers,START,21
173880,O_CANCELLED,COMPLETE,12
173880,O_SELECTED,COMPLETE,15
173880,O_CREATED,COMPLETE,13
173880,O_SENT,COMPLETE,16
173880,W_Nabellen incomplete dossiers,SCHEDULE,21
173880,W_Nabellen incomplete dossiers,COMPLETE,21
173880,W_Nabellen incomplete dossiers,START,21
173880,W_Nabellen incomplete dossiers,COMPLETE,21
173880,W_Nabellen incomplete dossiers,START,21
173880,W_Nabellen incomplete dossiers,COMPLETE,21
173880,W_Nabellen incomplete dossiers,START,21
173880,W_Nabellen incomplete dossiers,COMPLETE,21
173880,W_Nabellen incomplete dossiers,START,21
173880,O_SENT_BACK,COMPLETE,17
173880,W_Valideren aanvraag,SCHEDULE,23
173880,W_Nabellen incomplete dossiers,COMPLETE,21
173880,W_Valideren aanvraag,START,23
173880,O_ACCEPTED,COMPLETE,11
173880,A_APPROVED,COMPLETE,3
173880,A_REGISTERED,COMPLETE,9
173880,A_ACTIVATED,COMPLETE,2
173880,W_Valideren aanvraag,COMPLETE,23
173883,A_SUBMITTED,COMPLETE,10
173883,A_PARTLYSUBMITTED,COMPLETE,7
173883,A_DECLINED,COMPLETE,5
173886,A_SUBMITTED,COMPLETE,10
173886,A_PARTLYSUBMITTED,COMPLETE,7
173886,A_DECLINED,COMPLETE,5
173889,A_SUBMITTED,COMPLETE,10
173889,A_PARTLYSUBMITTED,COMPLETE,7
173889,W_Afhandelen leads,SCHEDULE,18
173889,W_Afhandelen leads,START,18
173889,A_DECLINED,COMPLETE,5
173889,W_Afhandelen leads,COMPLETE,18
173892,A_SUBMITTED,COMPLETE,10
173892,A_PARTLYSUBMITTED,COMPLETE,7
173892,A_DECLINED,COMPLETE,5
173895,A_SUBMITTED,COMPLETE,10
173895,A_PARTLYSUBMITTED,COMPLETE,7
173895,A_DECLINED,COMPLETE,5
173898,A_SUBMITTED,COMPLETE,10
173898,A_PARTLYSUBMITTED,COMPLETE,7
173898,W_Afhandelen leads,SCHEDULE,18
173898,W_Afhandelen leads,START,18
173898,A_PREACCEPTED,COMPLETE,8
173898,W_Completeren aanvraag,SCHEDULE,20
173898,W_Afhandelen leads,COMPLETE,18
173898,W_Completeren aanvraag,START,20
173898,W_Completeren aanvraag,COMPLETE,20
173898,W_Completeren aanvraag,START,20
173898,W_Completeren aanvraag,COMPLETE,20
173898,W_Completeren aanvraag,START,20
173898,A_ACCEPTED,COMPLETE,1
173898,A_FINALIZED,COMPLETE,6
173898,O_SELECTED,COMPLETE,15
173898,O_CREATED,COMPLETE,13
173898,O_SENT,COMPLETE,16
173898,W_Nabellen offertes,SCHEDULE,22
173898,W_Completeren aanvraag,COMPLETE,20
173898,W_Nabellen offertes,START,22
173898,W_Nabellen offertes,COMPLETE,22
173898,W_Nabellen offertes,START,22
173898,W_Nabellen offertes,COMPLETE,22
173898,W_Nabellen offertes,START,22
173898,O_CANCELLED,COMPLETE,12
173898,A_CANCELLED,COMPLETE,4
173898,W_Nabellen offertes,COMPLETE,22
173901,A_SUBMITTED,COMPLETE,10
173901,A_PARTLYSUBMITTED,COMPLETE,7
173901,W_Afhandelen leads,SCHEDULE,18
173901,W_Afhandelen leads,START,18
173901,A_DECLINED,COMPLETE,5
173901,W_Afhandelen leads,COMPLETE,18
173904,A_SUBMITTED,COMPLETE,10
173904,A_PARTLYSUBMITTED,COMPLETE,7
173904,W_Afhandelen leads,SCHEDULE,18
173904,W_Afhandelen leads,START,18
173904,A_DECLINED,COMPLETE,5
173904,W_Afhandelen leads,COMPLETE,18
173907,A_SUBMITTED,COMPLETE,10
173907,A_PARTLYSUBMITTED,COMPLETE,7
173907,A_DECLINED,COMPLETE,5
173910,A_SUBMITTED,COMPLETE,10
173910,A_PARTLYSUBMITTED,COMPLETE,7
173910,A_DECLINED,COMPLETE,5
173913,A_SUBMITTED,COMPLETE,10
173913,A_PARTLYSUBMITTED,COMPLETE,7
173913,A_PREACCEPTED,COMPLETE,8
173913,W_Completeren aanvraag,SCHEDULE,20
173913,W_Completeren aanvraag,START,20
173913,A_ACCEPTED,COMPLETE,1
173913,A_FINALIZED,COMPLETE,6
173913,O_SELECTED,COMPLETE,15
173913,O_CREATED,COMPLETE,13
173913,O_SENT,COMPLETE,16
173913,W_Nabellen offertes,SCHEDULE,22
173913,W_Completeren aanvraag,COMPLETE,20
173913,W_Nabellen offertes,START,22
173913,W_Nabellen offertes,COMPLETE,22
173913,W_Nabellen offertes,START,22
173913,W_Nabellen offertes,COMPLETE,22
173913,W_Nabellen offertes,START,22
173913,O_SENT_BACK,COMPLETE,17
173913,W_Valideren aanvraag,SCHEDULE,23
173913,W_Nabellen offertes,COMPLETE,22
173913,W_Valideren aanvraag,START,23
173913,W_Valideren aanvraag,COMPLETE,23
173913,W_Valideren aanvraag,START,23
173913,O_ACCEPTED,COMPLETE,11
173913,A_ACTIVATED,COMPLETE,2
173913,A_APPROVED,COMPLETE,3
173913,A_REGISTERED,COMPLETE,9
173913,W_Valideren aanvraag,COMPLETE,23
173916,A_SUBMITTED,COMPLETE,10
173916,A_PARTLYSUBMITTED,COMPLETE,7
173916,W_Beoordelen fraude,SCHEDULE,19
173916,W_Beoordelen fraude,START,19
173916,W_Beoordelen fraude,COMPLETE,19
173916,W_Beoordelen fraude,START,19
173916,W_Beoordelen fraude,COMPLETE,19
173916,W_Beoordelen fraude,START,19
173916,A_DECLINED,COMPLETE,5
173916,W_Beoordelen fraude,COMPLETE,19
173919,A_SUBMITTED,COMPLETE,10
173919,A_PARTLYSUBMITTED,COMPLETE,7
173919,W_Afhandelen leads,SCHEDULE,18
173919,W_Afhandelen leads,START,18
173919,A_PREACCEPTED,COMPLETE,8
173919,W_Completeren aanvraag,SCHEDULE,20
173919,W_Afhandelen leads,COMPLETE,18
173919,W_Completeren aanvraag,START,20
173919,W_Completeren aanvraag,COMPLETE,20
173919,W_Completeren aanvraag,START,20
173919,W_Completeren aanvraag,COMPLETE,20
173919,W_Completeren aanvraag,START,20
173919,W_Completeren aanvraag,COMPLETE,20
173919,W_Completeren aanvraag,START,20
173919,W_Completeren aanvraag,COMPLETE,20
173919,W_Completeren aanvraag,START,20
173919,A_CANCELLED,COMPLETE,4
173919,W_Completeren aanvraag,COMPLETE,20
173922,A_SUBMITTED,COMPLETE,10
173922,A_PARTLYSUBMITTED,COMPLETE,7
173922,A_DECLINED,COMPLETE,5
173925,A_SUBMITTED,COMPLETE,10
173925,A_PARTLYSUBMITTED,COMPLETE,7
173925,W_Afhandelen leads,SCHEDULE,18
173925,W_Afhandelen leads,START,18
173925,A_PREACCEPTED,COMPLETE,8
173925,W_Completeren aanvraag,SCHEDULE,20
173925,W_Afhandelen leads,COMPLETE,18
173925,W_Completeren aanvraag,START,20
173925,W_Completeren aanvraag,COMPLETE,20
173925,W_Completeren aanvraag,START,20
173925,A_DECLINED,COMPLETE,5
173925,W_Completeren aanvraag,COMPLETE,20
173928,A_SUBMITTED,COMPLETE,10
173928,A_PARTLYSUBMITTED,COMPLETE,7
173928,A_PREACCEPTED,COMPLETE,8
173928,W_Completeren aanvraag,SCHEDULE,20
173928,W_Completeren aanvraag,START,20
173928,W_Completeren aanvraag,COMPLETE,20
173928,W_Completeren aanvraag,START,20
173928,W_Completeren aanvraag,COMPLETE,20
173928,W_Completeren aanvraag,START,20
173928,A_ACCEPTED,COMPLETE,1
173928,O_SELECTED,COMPLETE,15
173928,A_FINALIZED,COMPLETE,6
173928,O_CREATED,COMPLETE,13
173928,O_SENT,COMPLETE,16
173928,W_Nabellen offertes,SCHEDULE,22
173928,W_Completeren aanvraag,COMPLETE,20
173928,W_Nabellen offertes,START,22
173928,O_CANCELLED,COMPLETE,12
173928,O_SELECTED,COMPLETE,15
173928,O_CREATED,COMPLETE,13
173928,O_SENT,COMPLETE,16
173928,W_Nabellen offertes,SCHEDULE,22
173928,W_Nabellen offertes,COMPLETE,22
173928,W_Nabellen offertes,START,22
173928,W_Nabellen offertes,COMPLETE,22
173928,W_Nabellen offertes,START,22
173928,W_Nabellen offertes,COMPLETE,22
173928,W_Nabellen offertes,START,22
173928,W_Nabellen offertes,COMPLETE,22
173928,W_Nabellen offertes,START,22
173928,W_Nabellen offertes,COMPLETE,22
173928,W_Nabellen offertes,START,22
173928,W_Nabellen offertes,COMPLETE,22
173928,W_Nabellen offertes,START,22
173928,W_Nabellen offertes,COMPLETE,22
173928,W_Nabellen offertes,START,22
173928,O_SENT_BACK,COMPLETE,17
173928,W_Valideren aanvraag,SCHEDULE,23
173928,W_Nabellen offertes,COMPLETE,22
173928,W_Valideren aanvraag,START,23
173928,W_Nabellen incomplete dossiers,SCHEDULE,21
173928,W_Valideren aanvraag,COMPLETE,23
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Valideren aanvraag,SCHEDULE,23
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Valideren aanvraag,START,23
173928,W_Nabellen incomplete dossiers,SCHEDULE,21
173928,W_Valideren aanvraag,COMPLETE,23
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Nabellen incomplete dossiers,START,21
173928,W_Valideren aanvraag,SCHEDULE,23
173928,W_Nabellen incomplete dossiers,COMPLETE,21
173928,W_Valideren aanvraag,START,23
173928,O_ACCEPTED,COMPLETE,11
173928,A_REGISTERED,COMPLETE,9
173928,A_APPROVED,COMPLETE,3
173928,A_ACTIVATED,COMPLETE,2
173928,W_Valideren aanvraag,COMPLETE,23
173931,A_SUBMITTED,COMPLETE,10
173931,A_PARTLYSUBMITTED,COMPLETE,7
173931,A_DECLINED,COMPLETE,5
173934,A_SUBMITTED,COMPLETE,10
173934,A_PARTLYSUBMITTED,COMPLETE,7
173934,W_Afhandelen leads,SCHEDULE,18
173934,W_Afhandelen leads,START,18
173934,A_DECLINED,COMPLETE,5
173934,W_Afhandelen leads,COMPLETE,18
173937,A_SUBMITTED,COMPLETE,10
173937,A_PARTLYSUBMITTED,COMPLETE,7
173937,A_PREACCEPTED,COMPLETE,8
173937,W_Completeren aanvraag,SCHEDULE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,START,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,W_Completeren aanvraag,COMPLETE,20
173937,A_CANCELLED,COMPLETE,4
173940,A_SUBMITTED,COMPLETE,10
173940,A_PARTLYSUBMITTED,COMPLETE,7
173940,A_PREACCEPTED,COMPLETE,8
173940,W_Completeren aanvraag,SCHEDULE,20
173940,W_Completeren aanvraag,START,20
173940,W_Completeren aanvraag,COMPLETE,20
173940,W_Completeren aanvraag,START,20
173940,W_Completeren aanvraag,COMPLETE,20
173940,W_Completeren aanvraag,START,20
173940,A_ACCEPTED,COMPLETE,1
173940,O_SELECTED,COMPLETE,15
173940,A_FINALIZED,COMPLETE,6
173940,O_CREATED,COMPLETE,13
173940,O_SENT,COMPLETE,16
173940,W_Nabellen offertes,SCHEDULE,22
173940,W_Completeren aanvraag,COMPLETE,20
173940,W_Nabellen offertes,START,22
173940,O_SENT_BACK,COMPLETE,17
173940,W_Valideren aanvraag,SCHEDULE,23
173940,W_Nabellen offertes,COMPLETE,22
173940,W_Valideren aanvraag,START,23
173940,W_Nabellen incomplete dossiers,SCHEDULE,21
173940,W_Valideren aanvraag,COMPLETE,23
173940,W_Nabellen incomplete dossiers,START,21
173940,W_Nabellen incomplete dossiers,COMPLETE,21
173940,W_Nabellen incomplete dossiers,START,21
173940,W_Nabellen incomplete dossiers,COMPLETE,21
173940,W_Nabellen incomplete dossiers,START,21
173940,W_Nabellen incomplete dossiers,COMPLETE,21
173940,W_Nabellen incomplete dossiers,START,21
173940,W_Valideren aanvraag,SCHEDULE,23
173940,W_Nabellen incomplete dossiers,COMPLETE,21
173940,W_Valideren aanvraag,START,23
173940,W_Nabellen incomplete dossiers,SCHEDULE,21
173940,W_Valideren aanvraag,COMPLETE,23
173940,W_Nabellen incomplete dossiers,START,21
173940,W_Nabellen incomplete dossiers,COMPLETE,21
173940,W_Nabellen incomplete dossiers,START,21
173940,W_Nabellen incomplete dossiers,COMPLETE,21
173940,W_Nabellen incomplete dossiers,START,21
173940,W_Valideren aanvraag,SCHEDULE,23
173940,W_Nabellen incomplete dossiers,COMPLETE,21
173940,W_Valideren aanvraag,START,23
173940,O_ACCEPTED,COMPLETE,11
173940,A_APPROVED,COMPLETE,3
173940,A_REGISTERED,COMPLETE,9
173940,A_ACTIVATED,COMPLETE,2
173940,W_Valideren aanvraag,COMPLETE,23
173943,A_SUBMITTED,COMPLETE,10
173943,A_PARTLYSUBMITTED,COMPLETE,7
173943,W_Afhandelen leads,SCHEDULE,18
173943,W_Afhandelen leads,START,18
173943,A_PREACCEPTED,COMPLETE,8
173943,W_Completeren aanvraag,SCHEDULE,20
173943,W_Afhandelen leads,COMPLETE,18
173943,W_Completeren aanvraag,START,20
173943,W_Completeren aanvraag,COMPLETE,20
173943,W_Completeren aanvraag,START,20
173943,W_Completeren aanvraag,COMPLETE,20
173943,W_Completeren aanvraag,START,20
173943,W_Completeren aanvraag,COMPLETE,20
173943,W_Completeren aanvraag,START,20
173943,W_Completeren aanvraag,COMPLETE,20
173943,W_Completeren aanvraag,START,20
173943,W_Completeren aanvraag,COMPLETE,20
173943,W_Completeren aanvraag,START,20
173943,W_Completeren aanvraag,COMPLETE,20
173943,W_Completeren aanvraag,START,20
173943,A_ACCEPTED,COMPLETE,1
173943,A_FINALIZED,COMPLETE,6
173943,O_SELECTED,COMPLETE,15
173943,O_CREATED,COMPLETE,13
173943,O_SENT,COMPLETE,16
173943,W_Nabellen offertes,SCHEDULE,22
173943,W_Completeren aanvraag,COMPLETE,20
173943,W_Nabellen offertes,START,22
173943,W_Nabellen offertes,COMPLETE,22
173943,W_Nabellen offertes,START,22
173943,W_Nabellen offertes,COMPLETE,22
173943,W_Nabellen offertes,START,22
173943,W_Nabellen offertes,COMPLETE,22
173943,W_Nabellen offertes,START,22
173943,W_Nabellen offertes,COMPLETE,22
173943,W_Nabellen offertes,START,22
173943,W_Nabellen offertes,COMPLETE,22
173943,W_Nabellen offertes,START,22
173943,W_Nabellen offertes,COMPLETE,22
173943,W_Nabellen offertes,START,22
173943,W_Nabellen offertes,COMPLETE,22
173943,W_Nabellen offertes,START,22
173943,W_Nabellen offertes,COMPLETE,22
173943,W_Nabellen offertes,COMPLETE,22
173943,O_CANCELLED,COMPLETE,12
173943,A_CANCELLED,COMPLETE,4
173946,A_SUBMITTED,COMPLETE,10
173946,A_PARTLYSUBMITTED,COMPLETE,7
173946,A_PREACCEPTED,COMPLETE,8
173946,W_Completeren aanvraag,SCHEDULE,20
173946,W_Completeren aanvraag,START,20
173946,A_ACCEPTED,COMPLETE,1
173946,A_FINALIZED,COMPLETE,6
173946,O_SELECTED,COMPLETE,15
173946,O_CREATED,COMPLETE,13
173946,O_SENT,COMPLETE,16
173946,W_Nabellen offertes,SCHEDULE,22
173946,W_Completeren aanvraag,COMPLETE,20
173946,W_Nabellen offertes,START,22
173946,W_Nabellen offertes,COMPLETE,22
173946,W_Nabellen offertes,START,22
173946,W_Nabellen offertes,COMPLETE,22
173946,W_Nabellen offertes,START,22
173946,W_Nabellen offertes,COMPLETE,22
173946,W_Nabellen offertes,COMPLETE,22
173946,O_CANCELLED,COMPLETE,12
173946,A_CANCELLED,COMPLETE,4
